Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 05 (отм. +13,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 05 (отм. +13,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2990;0.85;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;5830;2.63;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.24;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 02 (отм. +4,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2990;0.85;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;5830;2.63;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.24;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 03 (отм. +7,050);Секция 8;Монолитная стена
BRU_ЛЛУ_160;4020;6980;4.44;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;5760;2.78;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;2760;1.78;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;4090;2.58;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;2560;1.54;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;6900;3.50;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;4020;3000;1.40;160;Этаж 01 (отм. -0,150);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 03 (отм. +7,050);Секция 6;Монолитная стена
