Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 5;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 5;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 5;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 1;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 1;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 1;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 4;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 3;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 3;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 3;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 4;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 4;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 4;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;3175;0.04;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;3188;0.86;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;3175;0.20;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;630;3175;0.30;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;400;3175;0.13;100;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;700;3165;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;630;950;0.08;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;945;0.01;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;630;275;0.03;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;280;0.00;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;900;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3200;1.22;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;975;0.38;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;279;0.01;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;200;0.12;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;950;0.05;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;125;0.09;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.06;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;3450;0.04;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;3450;0.80;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;3450;0.22;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;630;3450;0.33;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;400;3450;0.14;100;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;3750;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.06;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;3450;0.04;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;3450;0.80;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;3450;0.22;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;630;3450;0.33;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;400;3450;0.14;100;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;3750;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.06;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;3450;0.04;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;3450;0.80;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;3450;0.22;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;630;3450;0.33;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;400;3450;0.14;100;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;3750;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.06;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;2300;3450;0.04;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2820;3450;0.80;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
ADSK_Бетон_В25 160;400;3450;0.22;160;Этаж 07 (отм. +19,050);Секция 2;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;630;3450;0.33;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_100мм;400;3450;0.14;100;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;700;3750;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 8;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;670;1600;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3325;1.41;250;Этаж 07 (отм. +19,050);Секция 8;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;1200;0.50;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2740;1210;0.03;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;695;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;1620;0.14;130;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;2880;0.10;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2740;640;0.02;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;1600;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;1620;0.08;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;55;0.02;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;55;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;680;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;1055;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;920;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;80;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;3000;1580;0.74;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;3000;1340;0.60;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;3000;1745;0.75;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;1510;1.06;250;Этаж 07 (отм. +19,050);Секция 8;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;3000;1620;0.05;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;3000;1345;0.04;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;3000;1825;0.05;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ЛЛУ_160;1865;1035;0.00;160;Этаж 07 (отм. +19,050);Секция 8;Монолитная стена
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;70;0.03;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_130мм;680;940;0.08;130;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;1065;0.04;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;310;940;0.04;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;920;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;650;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 8;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 8;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 8;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3450;1.20;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_ТемныйСерыйЦвет;680;2170;0.01;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;670;20;0.00;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_130мм;680;2218;0.20;130;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Утеплитель_150мм;230;3450;0.12;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;240;3450;0.01;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;2760;640;0.02;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ФасадШтукатурный_Утеплитель_150мм;310;2190;0.10;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
BRU_ФасадШтукатурный_Штукатурка_10мм_БелыйЦвет;320;2360;0.01;10;Этаж 07 (отм. +19,050);Секция 2;Штукатурка фасадная
BRU_ВнешняяСтена_БлокКерамический10,7НФ_250мм;2820;3370;1.14;250;Этаж 07 (отм. +19,050);Секция 2;Внешняя стена. Кладка
BRU_ФасадШтукатурный_Утеплитель_150мм;2770;630;0.26;150;Этаж 07 (отм. +19,050);Секция 2;Утепление штукатурного фасада
